states	PB1	PB2	PA	NP	NA	MP	NS
177100000	2	2	2	7	3	1	7
177120000	2	1	2	4	3	1	5
177140000	2	1	1	6	3	1	7
177160000	2	1	1	4	3	1	5
177180000	2	1	3	4	4	1	5
177200000	2	1	1	4	3	1	5
177220000	2	2	1	4	3	1	7
177240000	2	1	2	5	3	1	6
177260000	3	1	2	5	3	1	5
177280000	2	2	2	5	3	1	6
177300000	2	2	2	5	4	1	5
177320000	2	1	2	5	3	1	6
177340000	2	1	2	5	3	1	5
177360000	2	1	2	5	6	1	6
177380000	2	2	2	7	3	1	5
177400000	2	1	2	5	3	1	5
177420000	2	1	2	4	3	1	5
177440000	2	1	2	4	4	2	5
177460000	2	1	2	4	3	1	6
177480000	2	1	2	4	4	1	6
177500000	2	1	2	5	3	1	5
177520000	2	1	2	5	4	1	5
177540000	2	1	1	6	3	1	6
177560000	2	1	1	6	3	1	6
177580000	2	1	2	5	3	1	5
177600000	2	1	2	6	4	1	5
177620000	2	1	2	4	4	1	7
177640000	2	1	2	11	3	1	5
177660000	2	1	1	5	5	1	7
177680000	2	1	1	5	3	1	6
177700000	2	1	2	4	3	1	5
177720000	2	1	1	6	3	1	5
177740000	2	1	2	5	3	1	6
177760000	2	3	3	6	3	1	6
177780000	2	1	1	7	3	1	5
177800000	2	1	1	5	4	1	6
177820000	2	1	2	7	3	1	5
177840000	2	2	2	5	4	1	5
177860000	2	1	2	7	3	1	5
177880000	2	1	2	5	3	1	6
177900000	2	2	2	5	3	1	5
177920000	2	1	1	5	4	1	6
177940000	2	1	2	5	3	1	5
177960000	2	3	2	5	4	2	6
177980000	2	2	1	6	4	2	5
178000000	2	1	2	4	4	1	6
178020000	2	1	1	7	3	1	5
178040000	2	1	2	5	3	1	5
178060000	2	1	2	5	3	1	5
178080000	2	1	2	8	4	1	5
178100000	2	1	2	4	4	1	6
178120000	3	4	1	4	4	1	6
178140000	2	1	2	5	3	1	5
178160000	2	1	2	4	3	2	5
178180000	2	2	1	5	3	3	5
178200000	2	2	2	5	3	2	6
178220000	2	1	2	6	3	1	5
178240000	2	1	2	5	3	1	5
178260000	3	1	2	5	3	1	8
178280000	2	1	2	4	4	1	5
178300000	2	1	2	4	3	1	5
178320000	2	2	1	4	3	1	6
178340000	2	1	2	4	4	1	5
178360000	2	1	2	4	3	2	7
178380000	2	1	2	4	3	1	5
178400000	2	1	2	5	4	1	5
178420000	2	1	2	5	3	1	5
178440000	2	1	2	6	3	1	5
178460000	2	1	2	4	3	1	6
178480000	2	1	2	5	3	1	5
178500000	2	1	2	4	3	1	6
178520000	2	2	2	5	3	1	5
178540000	2	1	1	4	3	2	5
178560000	2	1	3	7	3	1	6
178580000	2	2	2	6	3	1	5
178600000	2	1	2	5	3	1	5
178620000	3	1	5	5	3	1	7
178640000	2	1	2	4	5	1	6
178660000	2	3	1	7	3	1	5
178680000	2	1	2	4	6	1	5
178700000	2	1	2	4	4	1	5
178720000	2	1	2	5	4	1	6
178740000	2	3	2	6	3	1	5
178760000	2	1	2	7	3	1	5
178780000	2	1	2	5	4	1	5
178800000	2	1	2	5	3	1	6
178820000	2	1	2	6	3	1	5
178840000	2	1	2	6	4	1	5
178860000	2	1	2	5	3	1	6
178880000	2	1	2	6	3	1	7
178900000	2	1	2	5	3	1	6
178920000	2	1	2	6	3	1	5
178940000	3	1	2	4	3	1	7
178960000	2	1	2	5	3	1	5
178980000	2	1	2	4	3	1	5
179000000	2	1	2	4	3	1	5
179020000	2	1	2	4	4	1	6
179040000	2	1	2	4	3	1	6
179060000	2	1	2	5	4	1	7
179080000	2	1	2	6	4	2	7
179100000	2	1	3	7	3	1	5
179120000	2	1	1	5	5	1	7
179140000	2	1	2	5	4	1	5
179160000	2	1	2	5	3	1	5
179180000	2	1	2	4	3	1	6
179200000	2	2	1	6	4	2	5
179220000	2	2	2	5	4	1	6
179240000	2	2	1	7	4	1	5
179260000	2	1	2	5	3	1	5
179280000	2	1	1	5	3	1	6
179300000	2	1	2	4	3	1	5
179320000	2	2	2	4	3	1	5
179340000	2	1	3	5	4	1	5
179360000	2	2	2	4	3	1	6
179380000	2	2	2	5	5	1	6
179400000	2	1	2	5	4	1	6
179420000	3	1	1	5	4	1	5
179440000	2	1	2	5	3	1	5
179460000	2	1	2	5	3	1	5
179480000	2	1	2	5	3	1	5
179500000	2	1	2	5	4	1	5
179520000	2	1	2	5	3	2	5
179540000	2	3	2	5	4	2	5
179560000	2	1	2	4	4	1	5
179580000	2	1	2	5	3	1	5
179600000	2	1	2	5	3	1	5
179620000	2	1	1	4	4	1	5
179640000	2	1	1	5	3	1	5
179660000	2	1	2	5	3	1	6
179680000	2	1	2	5	3	1	5
179700000	2	1	1	5	4	1	6
179720000	2	1	2	7	4	1	5
179740000	2	1	3	5	3	1	6
179760000	2	2	2	6	4	1	5
179780000	2	1	1	5	5	1	5
179800000	2	1	2	5	3	1	5
179820000	2	1	2	5	3	1	5
179840000	2	1	2	5	3	1	5
179860000	2	1	2	7	3	1	5
179880000	2	1	2	5	6	1	5
179900000	2	1	2	5	4	1	5
179920000	2	1	1	4	4	1	5
179940000	2	1	3	5	3	1	7
179960000	2	1	2	4	4	1	6
179980000	2	1	1	4	4	1	6
180000000	2	1	2	4	5	1	7
180020000	2	1	1	6	4	1	5
180040000	2	1	2	5	3	2	6
180060000	2	1	2	5	4	1	5
180080000	2	2	2	5	3	2	6
180100000	2	1	2	7	3	2	5
180120000	2	2	2	5	3	1	5
180140000	2	1	4	4	4	1	6
180160000	2	1	2	5	4	2	5
180180000	2	1	2	4	5	1	7
180200000	2	1	2	4	3	1	5
180220000	2	1	2	5	5	1	6
180240000	2	1	2	5	5	2	5
180260000	2	1	2	5	3	1	6
180280000	2	1	2	6	3	1	6
180300000	2	1	2	5	3	1	7
180320000	2	1	2	4	3	1	5
180340000	2	1	2	5	3	1	7
180360000	2	1	2	5	4	1	6
180380000	2	1	1	5	5	1	5
180400000	3	1	2	4	3	1	5
180420000	2	1	2	5	3	1	5
180440000	2	1	2	4	5	1	5
180460000	2	2	1	4	3	2	6
180480000	2	1	1	5	4	1	9
180500000	2	1	2	4	3	1	6
180520000	2	1	2	4	4	2	5
180540000	2	1	2	7	3	1	5
180560000	2	1	2	5	3	1	5
180580000	2	1	2	4	3	1	5
180600000	2	1	2	6	3	1	5
180620000	2	1	2	7	4	1	5
180640000	2	1	1	5	3	1	5
180660000	2	1	2	6	4	1	5
180680000	2	1	2	5	4	1	7
180700000	3	2	1	5	3	1	5
180720000	2	1	1	5	3	1	5
180740000	2	1	2	5	4	1	5
180760000	2	1	2	6	4	1	5
180780000	2	1	2	5	3	1	7
180800000	2	2	1	6	3	1	7
180820000	2	1	1	5	3	1	5
180840000	2	1	2	4	3	1	5
180860000	2	2	2	4	4	1	5
180880000	2	1	2	5	5	1	6
180900000	2	1	2	5	3	1	5
180920000	2	1	2	4	4	1	5
180940000	2	1	2	4	5	2	6
180960000	2	1	2	5	3	1	5
180980000	2	1	1	6	4	1	5
181000000	2	1	1	5	3	1	5
181020000	2	1	2	5	3	1	6
181040000	2	1	2	5	3	1	5
181060000	2	1	1	5	3	1	5
181080000	2	1	1	5	3	1	5
181100000	2	1	2	5	3	1	5
181120000	2	1	2	5	3	1	6
181140000	2	2	1	5	3	1	5
181160000	2	1	1	5	4	1	5
181180000	2	1	1	5	3	1	5
181200000	2	1	2	5	3	1	5
181220000	2	1	2	5	3	1	7
181240000	2	1	2	6	4	2	7
181260000	2	1	3	5	3	1	6
181280000	2	1	1	5	3	1	5
181300000	2	1	2	7	3	1	6
181320000	2	1	1	5	3	1	5
181340000	2	1	1	5	3	1	5
181360000	2	1	1	5	4	1	5
181380000	2	1	2	5	3	1	6
181400000	2	1	2	5	4	1	6
181420000	2	1	2	7	3	1	5
181440000	2	1	2	6	3	1	6
181460000	2	1	1	4	4	1	6
181480000	2	1	2	4	4	1	5
181500000	2	1	1	5	4	1	5
181520000	2	1	2	5	3	1	7
181540000	2	1	2	6	3	1	5
181560000	2	1	2	5	3	1	5
181580000	2	2	2	5	4	1	6
181600000	2	1	1	4	3	1	5
181620000	2	1	1	4	4	1	5
181640000	2	1	2	5	3	1	6
181660000	2	1	2	5	4	1	5
181680000	2	1	2	7	4	1	5
181700000	2	1	2	6	4	1	7
181720000	2	1	2	6	3	1	5
181740000	2	3	2	5	3	1	5
181760000	2	1	1	5	4	1	5
181780000	2	1	2	5	3	1	7
181800000	2	1	2	6	4	1	6
181820000	2	1	3	4	3	1	6
181840000	2	1	2	5	4	1	5
181860000	2	1	1	5	4	1	5
181880000	2	1	1	5	3	1	5
181900000	2	1	1	4	3	1	5
181920000	2	2	2	4	5	1	5
181940000	2	1	2	4	4	1	7
181960000	2	1	2	5	3	1	6
181980000	2	1	2	8	3	2	5
182000000	2	1	2	6	4	1	6
182020000	2	1	2	4	3	2	5
182040000	2	1	1	4	3	1	6
182060000	2	1	2	4	3	1	5
182080000	2	1	1	5	3	1	5
182100000	3	1	1	6	3	1	5
182120000	2	1	2	5	3	1	7
182140000	2	2	2	5	3	1	5
182160000	2	1	2	4	3	1	5
182180000	2	1	1	5	3	1	6
182200000	2	1	2	5	4	1	6
182220000	3	1	2	5	3	1	5
182240000	2	1	2	5	5	1	6
182260000	3	2	2	5	3	1	6
182280000	2	1	2	6	3	1	5
182300000	2	1	2	5	3	1	5
182320000	2	1	2	5	4	1	6
182340000	2	1	2	4	3	1	5
182360000	2	2	2	6	3	1	6
182380000	2	1	2	5	3	1	5
182400000	2	1	1	6	3	1	5
182420000	2	1	2	5	3	1	5
182440000	2	1	2	7	3	1	7
182460000	2	1	2	5	4	2	6
182480000	2	1	2	5	3	1	5
182500000	2	1	2	4	4	1	5
182520000	2	1	2	4	4	1	6
182540000	2	1	2	4	3	1	5
182560000	2	1	2	4	5	1	5
182580000	2	1	2	5	4	2	7
182600000	2	1	2	5	3	1	5
182620000	2	2	2	6	4	2	5
182640000	3	1	2	6	4	1	6
182660000	2	1	2	5	3	1	5
182680000	3	2	1	6	4	1	5
182700000	2	1	1	4	3	2	5
182720000	2	1	2	5	4	1	5
182740000	2	1	1	5	3	1	5
182760000	2	1	2	5	3	1	6
182780000	2	1	3	5	3	1	5
182800000	2	1	2	6	3	1	5
182820000	2	2	2	5	5	2	7
182840000	2	1	2	5	3	1	5
182860000	2	1	1	5	3	1	5
182880000	2	1	1	5	3	1	5
182900000	2	1	2	6	5	1	5
182920000	2	1	2	6	3	1	7
182940000	2	2	2	5	4	1	6
182960000	2	1	2	5	4	1	5
182980000	3	3	2	5	4	1	6
183000000	3	2	2	4	4	4	6
183020000	3	1	2	5	4	1	5
183040000	2	1	2	4	4	1	5
183060000	2	1	1	4	3	1	5
183080000	2	1	2	5	3	1	5
183100000	2	1	2	5	3	1	5
183120000	2	1	2	5	4	1	6
183140000	2	1	2	5	3	1	6
183160000	2	1	2	6	3	1	5
183180000	2	1	2	5	3	1	7
183200000	2	1	2	4	3	1	6
183220000	2	1	2	7	4	1	5
183240000	2	1	2	5	3	1	5
183260000	2	1	2	4	3	1	7
183280000	2	1	2	5	4	1	5
183300000	2	1	2	5	3	1	5
183320000	2	1	2	5	3	1	6
183340000	2	3	2	4	4	1	5
183360000	2	1	2	4	3	1	5
183380000	2	1	3	5	4	1	6
183400000	2	1	1	7	3	2	5
183420000	2	1	2	7	3	1	5
183440000	2	1	1	4	3	2	5
183460000	2	1	1	5	3	1	6
183480000	2	1	1	6	3	2	6
183500000	2	1	2	5	5	1	5
183520000	2	1	2	5	4	1	6
183540000	2	2	2	5	4	1	6
183560000	2	1	2	4	3	1	6
183580000	2	1	2	6	4	2	5
183600000	2	1	2	6	4	2	5
183620000	2	2	2	5	4	2	5
183640000	2	2	2	6	4	2	7
183660000	2	1	2	4	4	1	6
183680000	2	1	2	4	3	2	5
183700000	2	1	2	4	3	1	6
183720000	3	1	2	5	3	1	5
183740000	2	1	2	5	4	1	6
183760000	2	1	2	5	4	1	5
183780000	2	1	2	5	3	1	5
183800000	2	1	2	6	3	1	5
183820000	2	1	2	4	3	1	5
183840000	2	2	1	5	4	1	5
183860000	2	1	2	6	3	1	5
183880000	2	1	2	7	4	1	5
183900000	2	2	2	7	4	1	6
183920000	2	1	2	6	3	1	5
183940000	2	1	2	5	3	1	5
183960000	2	1	2	4	3	1	5
183980000	2	1	2	7	3	1	5
184000000	2	2	2	5	4	2	5
184020000	2	2	3	5	4	2	6
184040000	2	1	1	5	3	1	6
184060000	2	1	2	7	3	1	5
184080000	2	1	1	6	3	1	8
184100000	2	3	2	5	5	2	6
184120000	2	1	2	5	3	1	5
184140000	2	1	1	4	3	1	5
184160000	2	1	2	5	4	1	5
184180000	2	1	2	5	3	1	5
184200000	2	1	2	5	3	1	5
184220000	3	2	2	5	5	1	6
184240000	2	2	2	5	3	1	5
184260000	2	1	3	5	4	1	5
184280000	2	1	1	5	3	1	5
184300000	2	1	2	5	3	1	5
184320000	2	2	2	5	3	1	6
184340000	2	1	2	5	5	1	5
184360000	2	2	2	5	3	1	5
184380000	2	1	1	4	3	1	9
184400000	2	2	2	6	3	2	6
184420000	2	1	2	5	4	1	5
184440000	2	1	3	7	5	1	5
184460000	2	1	1	5	3	1	5
184480000	2	1	1	5	3	1	5
184500000	2	1	2	5	3	2	6
184520000	2	1	2	5	3	1	6
184540000	2	1	2	4	4	2	5
184560000	2	1	2	5	6	2	5
184580000	2	1	1	5	4	1	7
184600000	2	1	2	5	4	1	7
184620000	2	1	2	6	3	1	5
184640000	2	1	1	4	3	1	6
184660000	2	1	2	5	4	2	6
184680000	2	1	2	6	4	1	5
184700000	2	2	2	6	4	1	6
184720000	2	1	2	5	4	2	5
184740000	2	1	1	4	4	2	5
184760000	2	1	2	6	3	1	5
184780000	2	2	1	5	3	1	6
184800000	2	1	2	5	3	1	6
184820000	2	1	2	4	4	1	5
184840000	2	2	2	5	4	2	5
184860000	2	1	1	5	3	1	5
184880000	2	1	1	4	4	1	5
184900000	2	1	2	5	4	1	5
184920000	2	1	3	5	4	1	5
184940000	2	1	4	4	3	1	5
184960000	2	1	2	4	4	1	6
184980000	2	3	2	4	4	1	8
185000000	2	1	2	5	3	1	6
185020000	2	1	1	4	3	1	6
185040000	3	1	2	5	3	1	5
185060000	2	1	2	5	3	1	6
185080000	2	1	2	5	4	1	7
185100000	2	3	2	6	4	1	5
185120000	2	1	2	5	3	1	5
185140000	2	1	1	4	4	1	5
185160000	2	2	2	5	4	1	6
185180000	2	1	2	5	3	1	5
185200000	2	2	2	5	3	1	5
185220000	2	1	2	5	4	1	5
185240000	2	1	2	4	3	1	5
185260000	2	3	1	5	4	1	8
185280000	2	1	2	5	3	1	6
185300000	2	1	2	5	3	1	6
185320000	2	1	2	5	5	1	5
185340000	3	2	1	5	5	3	7
185360000	2	1	1	5	4	1	6
185380000	2	1	1	7	4	1	5
185400000	2	1	2	5	3	1	5
185420000	2	1	2	4	3	2	7
185440000	2	1	2	5	4	1	6
185460000	2	1	2	5	4	1	5
185480000	2	1	2	5	3	1	5
185500000	2	2	1	6	4	1	5
185520000	2	1	2	4	4	1	6
185540000	2	1	3	5	3	1	5
185560000	2	1	2	4	3	1	5
185580000	2	1	2	4	4	1	7
185600000	2	1	2	4	3	1	6
185620000	2	1	1	4	3	1	5
185640000	2	1	2	5	3	1	6
185660000	2	1	2	5	5	1	5
185680000	2	3	2	4	3	1	5
185700000	2	1	2	5	4	1	5
185720000	2	1	2	5	3	1	5
185740000	2	1	3	5	3	1	5
185760000	2	1	5	5	4	1	7
185780000	2	1	1	4	3	1	5
185800000	2	1	1	4	3	1	6
185820000	2	1	2	5	3	1	5
185840000	2	1	2	5	4	1	5
185860000	2	1	3	7	3	1	5
185880000	2	1	2	5	3	1	7
185900000	2	1	1	4	4	1	6
185920000	2	1	2	8	3	1	5
185940000	3	1	2	5	3	1	5
185960000	4	1	2	4	3	1	5
185980000	2	1	1	4	3	1	5
186000000	2	1	2	5	4	1	6
186020000	2	1	2	6	3	1	6
186040000	2	1	3	4	3	1	5
186060000	2	1	2	4	3	1	6
186080000	2	1	2	5	3	1	5
186100000	3	1	2	5	3	1	5
186120000	2	1	2	6	3	1	5
186140000	2	1	2	5	3	1	5
186160000	2	1	2	4	4	2	6
186180000	2	1	2	5	3	1	6
186200000	3	1	2	5	3	1	7
186220000	2	1	2	6	3	1	5
186240000	2	1	2	4	3	1	5
186260000	2	2	1	4	4	1	6
186280000	2	1	3	5	4	1	5
186300000	2	1	2	5	3	1	6
186320000	2	1	2	4	6	1	5
186340000	2	1	2	5	3	1	6
186360000	2	1	2	5	5	1	5
186380000	2	1	1	4	3	1	5
186400000	2	1	2	7	3	1	5
186420000	2	1	2	4	3	1	5
186440000	2	1	2	9	3	1	5
186460000	2	1	2	6	3	1	5
186480000	2	2	1	4	3	1	5
186500000	2	1	2	5	4	1	5
186520000	2	1	2	10	3	1	5
186540000	2	1	2	6	4	1	5
186560000	2	1	2	6	3	1	5
186580000	2	1	2	5	3	1	6
186600000	2	1	2	5	3	1	5
186620000	2	1	2	9	3	1	5
186640000	2	1	2	5	4	1	5
186660000	2	1	2	4	3	3	6
186680000	2	1	1	5	3	1	5
186700000	2	1	2	4	5	1	6
186720000	2	1	1	5	3	1	5
186740000	2	2	2	5	3	1	5
186760000	2	1	2	5	4	1	5
186780000	2	1	2	5	3	1	5
186800000	2	1	2	6	4	1	5
186820000	2	1	2	4	4	1	6
186840000	2	1	2	6	3	1	5
186860000	2	1	2	6	3	1	5
186880000	2	1	2	5	3	1	6
186900000	2	2	2	5	4	1	6
186920000	2	2	1	5	3	1	7
186940000	2	1	2	7	3	2	6
186960000	2	1	2	7	3	1	6
186980000	2	1	1	5	3	1	6
187000000	2	1	2	5	4	2	5
187020000	2	1	2	5	3	1	6
187040000	2	1	1	4	3	1	5
187060000	2	3	2	5	3	1	5
187080000	2	1	2	4	3	1	5
187100000	2	1	2	5	3	1	6
187120000	2	1	2	5	3	1	8
187140000	2	1	2	5	3	1	5
187160000	3	1	1	5	4	1	5
187180000	2	1	2	4	3	1	5
187200000	2	1	2	4	3	2	5
187220000	2	1	2	4	3	1	5
187240000	2	2	3	4	4	1	6
187260000	2	2	2	4	4	2	5
187280000	2	1	2	5	3	2	5
187300000	2	1	2	6	4	1	5
187320000	2	1	2	6	4	1	5
187340000	2	1	1	5	3	1	5
187360000	2	1	3	5	4	1	6
187380000	2	2	2	5	3	3	5
187400000	2	1	2	4	3	2	5
187420000	2	1	2	5	3	1	5
187440000	2	1	2	5	3	1	6
187460000	2	1	1	5	3	1	5
187480000	2	1	2	10	4	1	5
187500000	2	1	2	4	4	1	5
187520000	2	1	1	5	4	1	5
187540000	2	1	3	4	3	1	5
187560000	2	1	2	4	3	1	5
187580000	2	1	2	4	3	1	5
187600000	2	1	2	4	3	1	5
187620000	2	1	2	5	3	1	5
187640000	2	1	2	6	3	1	6
187660000	2	1	2	5	5	1	5
187680000	2	2	2	7	3	1	5
187700000	2	1	3	7	3	1	5
187720000	2	1	2	4	4	1	5
187740000	2	3	2	4	4	1	5
187760000	2	1	2	6	3	2	5
187780000	3	2	3	5	4	1	7
187800000	2	1	1	5	3	2	5
187820000	2	1	2	5	4	1	5
187840000	2	1	2	4	5	2	5
187860000	2	1	2	6	3	1	5
187880000	3	1	2	4	4	1	5
187900000	2	1	2	4	3	1	6
187920000	2	1	1	5	3	1	5
187940000	2	1	2	4	3	1	5
187960000	2	1	2	4	4	1	5
187980000	2	1	1	4	3	1	6
188000000	2	1	2	4	4	1	8
188020000	3	1	2	5	4	1	5
188040000	2	2	2	6	3	1	5
188060000	2	3	2	4	3	1	6
188080000	2	1	2	5	3	1	5
188100000	2	1	2	4	3	1	5
188120000	2	1	2	6	4	1	5
188140000	2	1	2	4	3	1	5
188160000	2	1	2	5	3	1	5
188180000	2	1	3	5	3	1	5
188200000	2	3	2	5	3	1	5
188220000	2	1	2	5	3	1	6
188240000	2	1	1	5	3	1	8
188260000	2	1	1	7	4	1	5
188280000	2	1	2	4	3	1	5
188300000	2	3	2	4	3	1	7
188320000	2	2	2	4	3	1	5
188340000	2	1	2	5	4	1	6
188360000	2	1	2	7	4	1	5
188380000	2	2	2	5	4	1	5
188400000	3	1	2	4	4	1	7
188420000	2	1	2	5	4	1	5
188440000	2	1	2	4	3	1	6
188460000	2	1	2	6	3	1	5
188480000	2	1	2	5	3	1	5
188500000	2	1	2	6	3	1	6
188520000	2	1	2	5	3	1	5
188540000	2	1	1	9	4	1	6
188560000	3	1	2	7	4	1	5
188580000	2	1	1	4	4	1	5
188600000	2	1	2	5	3	4	5
188620000	2	1	2	5	3	1	5
188640000	2	1	2	5	3	1	6
188660000	2	1	2	5	4	1	6
188680000	2	1	2	4	5	1	5
188700000	2	2	2	4	4	2	5
188720000	2	1	2	5	4	2	5
188740000	2	3	2	6	4	1	5
188760000	3	1	2	4	3	1	5
188780000	2	3	2	5	3	1	5
188800000	2	1	2	4	5	1	5
188820000	2	1	2	5	3	1	5
188840000	2	1	2	5	3	1	6
188860000	2	1	2	4	3	1	5
188880000	2	1	2	4	3	1	5
188900000	2	1	2	5	3	1	6
188920000	2	3	2	4	3	1	5
188940000	2	1	2	4	3	1	5
188960000	2	1	2	5	3	1	5
188980000	2	1	2	5	3	1	7
189000000	2	1	2	4	3	1	6
189020000	2	1	2	5	5	1	5
189040000	2	1	2	5	3	1	5
189060000	2	1	1	5	3	1	5
189080000	2	1	2	5	3	1	7
189100000	3	1	2	5	3	1	5
189120000	2	1	2	5	3	1	5
189140000	2	1	1	5	4	1	6
189160000	2	2	1	5	4	2	6
189180000	2	2	2	5	4	2	6
189200000	2	1	1	4	3	2	5
189220000	2	1	1	5	4	1	5
189240000	2	2	2	5	3	1	6
189260000	2	1	2	5	4	1	6
189280000	2	1	2	5	4	1	5
189300000	3	3	2	5	4	2	5
189320000	2	2	2	5	4	2	6
189340000	2	1	1	4	4	1	5
189360000	2	1	1	5	3	1	6
189380000	2	1	2	4	3	1	7
189400000	2	1	2	4	3	1	6
189420000	2	1	2	5	3	1	5
189440000	2	1	2	5	5	1	8
189460000	2	2	2	5	4	1	6
189480000	2	1	1	5	3	1	5
189500000	2	1	3	5	3	1	5
189520000	2	1	1	4	3	1	5
189540000	2	1	1	5	3	1	5
189560000	2	1	1	5	3	1	5
189580000	3	1	2	5	4	1	6
189600000	2	1	2	6	4	1	5
189620000	2	1	3	6	3	1	5
189640000	2	1	2	4	5	1	5
189660000	2	1	2	5	4	1	6
189680000	2	1	2	4	4	1	5
189700000	2	1	2	6	5	2	6
189720000	2	1	2	5	3	1	5
189740000	2	1	1	5	3	1	5
189760000	2	1	2	5	3	1	5
189780000	2	1	2	6	3	1	6
189800000	2	1	2	5	3	1	5
189820000	2	1	2	4	3	1	5
189840000	2	1	2	5	3	1	5
189860000	2	1	1	5	3	1	6
189880000	2	1	2	6	3	1	5
189900000	2	2	2	5	4	2	5
189920000	2	1	2	5	4	1	5
189940000	2	2	2	5	4	2	5
189960000	2	2	2	4	4	1	5
189980000	2	1	2	5	3	1	6
190000000	2	1	2	5	4	1	5
190020000	2	1	2	4	3	1	5
190040000	2	1	2	5	3	1	8
190060000	3	1	2	4	3	1	5
190080000	2	3	2	5	3	1	6
190100000	2	1	2	5	4	1	6
190120000	2	1	2	5	3	1	6
190140000	2	3	2	6	3	2	6
190160000	2	1	2	8	3	1	5
190180000	2	1	3	5	3	1	5
190200000	2	1	2	5	3	1	5
190220000	2	1	2	5	3	2	5
190240000	2	1	2	6	3	2	5
190260000	2	1	1	6	3	1	6
190280000	2	1	1	4	3	1	6
190300000	2	1	2	5	3	1	5
190320000	2	1	1	4	4	1	5
190340000	2	2	1	5	3	1	5
190360000	2	1	1	5	3	1	5
190380000	3	1	1	5	3	1	5
190400000	2	1	1	5	4	1	5
190420000	2	1	1	4	3	1	5
190440000	2	1	2	5	3	1	7
190460000	2	1	2	4	3	1	5
190480000	2	2	2	7	4	1	7
190500000	2	1	3	5	3	1	5
190520000	2	1	1	5	3	1	5
190540000	2	1	2	5	4	1	5
190560000	2	1	2	5	3	1	5
190580000	2	2	3	5	3	1	7
190600000	2	1	2	5	4	1	6
190620000	2	1	2	6	3	1	6
190640000	2	2	2	5	4	2	5
190660000	2	1	2	6	4	3	6
190680000	2	1	2	7	4	1	5
190700000	2	1	2	7	4	1	5
190720000	2	1	1	4	5	1	5
190740000	2	3	2	7	4	1	5
190760000	2	2	2	4	4	2	6
190780000	2	3	1	4	4	2	5
190800000	2	1	2	6	3	1	5
190820000	2	1	2	5	3	1	6
190840000	2	1	1	5	4	1	5
190860000	2	1	1	5	4	2	5
190880000	2	1	2	4	3	1	6
190900000	2	1	2	4	3	1	6
190920000	2	2	1	8	3	1	5
190940000	3	1	2	5	3	1	6
190960000	2	2	2	6	3	2	7
190980000	2	1	2	4	3	1	6
191000000	2	1	1	5	4	1	5
191020000	2	2	2	6	4	2	5
191040000	2	1	2	5	5	1	6
191060000	2	1	2	5	3	1	5
191080000	2	1	1	5	4	1	5
191100000	2	1	2	6	4	1	7
191120000	2	1	2	4	4	1	7
191140000	2	1	2	4	3	2	6
191160000	2	1	2	4	4	1	7
191180000	2	1	2	7	3	1	6
191200000	2	2	1	6	4	1	9
191220000	2	1	2	5	3	1	6
191240000	2	1	1	5	3	1	5
191260000	2	1	2	5	3	1	5
191280000	2	1	2	5	3	1	5
191300000	2	3	2	5	3	2	6
191320000	2	1	2	5	3	1	6
191340000	2	1	2	5	5	1	6
191360000	2	3	2	6	3	1	6
191380000	2	1	2	5	3	3	6
191400000	2	1	3	5	3	1	5
191420000	2	1	1	5	3	1	6
191440000	2	1	2	5	3	1	5
191460000	3	1	1	5	4	1	5
191480000	2	1	2	5	3	1	5
191500000	2	1	2	5	3	3	5
191520000	2	3	1	5	4	1	5
191540000	3	1	2	8	3	1	5
191560000	2	1	3	7	3	1	5
191580000	2	1	2	6	3	1	5
191600000	2	1	2	7	3	1	6
191620000	2	1	2	5	3	2	5
191640000	2	1	2	5	4	1	6
191660000	2	1	2	7	5	2	5
191680000	2	1	2	5	4	1	6
191700000	2	1	2	5	3	1	5
191720000	2	1	2	5	3	1	5
191740000	2	3	2	4	4	2	5
191760000	2	1	3	4	4	3	5
191780000	2	3	2	4	4	1	6
191800000	2	2	2	6	4	1	5
191820000	2	2	1	5	3	1	5
191840000	2	1	1	5	3	3	5
191860000	2	2	1	5	3	1	6
191880000	2	1	2	5	4	1	5
191900000	2	1	2	5	3	2	5
191920000	2	1	2	4	3	1	5
191940000	2	1	2	4	3	1	5
191960000	2	1	2	4	4	1	5
191980000	2	1	2	6	3	1	5
192000000	2	1	2	7	4	1	5
192020000	3	1	2	6	3	2	5
192040000	2	2	2	5	3	1	5
192060000	2	1	3	4	4	1	5
192080000	2	1	2	5	4	1	5
192100000	2	1	1	5	3	1	5
192120000	2	1	2	5	3	1	5
192140000	2	1	1	5	4	1	6
192160000	2	1	2	5	3	1	7
192180000	2	1	2	5	4	2	5
192200000	2	1	2	4	3	1	5
192220000	2	1	2	5	5	1	5
192240000	2	1	2	6	3	1	5
192260000	2	1	2	4	3	2	5
192280000	2	1	2	4	4	2	5
192300000	2	1	2	4	3	1	5
192320000	2	1	2	4	3	1	5
192340000	2	1	3	5	3	1	5
192360000	2	1	2	4	3	1	6
192380000	2	1	2	4	4	1	5
192400000	2	1	1	4	4	2	6
192420000	2	1	2	7	3	1	5
192440000	2	1	2	4	4	1	6
192460000	2	1	2	6	4	1	5
192480000	2	1	2	5	3	2	5
192500000	2	1	2	5	3	1	5
192520000	3	2	2	5	4	1	5
192540000	3	1	1	5	3	1	7
192560000	2	1	1	6	3	1	5
192580000	2	1	2	5	3	1	6
192600000	2	1	2	6	4	1	5
